"block","loc","scale","shape"
71,0.00467714010636189,0.00229463540716602,-0.0622800388091637
329,0.00392630700557357,0.00231554115114322,0.0478536885012037
347,0.00384396901664456,0.00219913297161857,-0.0274436219964169
354,0.00302035107634008,0.00159662127147806,-0.0128809488191229
355,0.00354296976662599,0.00187018324254816,-0.0358636021728949
389,0.00312951624739086,0.00215264845689816,0.31561455201646
415,0.00340239059956365,0.00239679751011628,0.236711132608238
189,0.00395371651175679,0.001712469088463,0.302835107399774
238,0.00378260110622719,0.00165920979537978,0.212519349985127
239,0.00468059175768564,0.0020781261201988,0.0839788194795493
43,0.00405305905864373,0.00205964868613417,0.119332296847276
70,0.00508549119134054,0.00217601570133869,0.0051259683795893
40,0.00383127455753637,0.0017773206370489,0.224194586161459
44,0.00481269865437317,0.00205977059767307,0.0260172849121216
91,0.00494267447813348,0.00228375828993105,0.193529486543988
119,0.0051039176313314,0.00259951494711647,-0.0721402071973414
193,0.0037965392571524,0.00200168269137785,0.20733375035591
269,0.00349475284224066,0.00197940014023131,0.390350329043173
288,0.00347380205126676,0.00212746851740096,0.135213688097107
289,0.00303511660148362,0.00194859512429651,0.114160235541954
317,0.0030437096675295,0.00201356969810992,0.313352934890462
340,0.00317901782979926,0.00168254510664885,0.00990149153424448
349,0.00314722565978655,0.0017308730424644,0.14660073984905
390,0.0026169388397138,0.00187012275847671,0.410775081240158
418,0.00265676227548461,0.00180842401059541,0.417212960983056
20,0.0047166344673351,0.00235139987095069,-0.126882603890746
2,0.0036355615984607,0.00187898484900837,0.133823434898985
21,0.00494598777312321,0.00222088567976133,-0.0502096804848294
23,0.00422089952365279,0.00256610358032374,0.0808058242615258
33,0.00311703438906561,0.0013301303764503,-0.118693599936288
77,0.00408413161214393,0.00137721197788289,0.0530288228718374
96,0.00267117019587528,0.0017570634659836,0.419343056721495
102,0.00311227013327304,0.00157401754745332,0.52851586431828
127,0.00378416742873849,0.00170285730283273,0.00194809860046519
139,0.00556001332982057,0.0031138101872423,0.0443271504699198
151,0.0036362817569927,0.00165711470841788,0.157046768040082
173,0.00347108713233952,0.0020408679425434,0.257522898000051
209,0.00480044924287927,0.00218535516055149,-0.349060663068364
423,0.00347377269129254,0.00205421160237589,0.164987237840461
53,0.00404299340835251,0.0019162831384847,-0.0173763408302395
67,0.00510883175053505,0.00229911586808643,0.402665343390692
112,0.00596012920768101,0.00271728342249604,0.19373110865179
141,0.00504571223780126,0.00246464394517395,0.0555959664512981
180,0.0043327169775472,0.00183713166052612,-0.018755074396741
8,0.00210124353158779,0.000953728078204146,0.341407268339266
28,0.00330245137035749,0.00175512263842805,0.210166960824743
65,0.00449929321476332,0.00255642462943739,0.110566084443923
69,0.00550923964153309,0.00290578964312976,0.00161043523445233
92,0.0055109233396641,0.00276926648287578,-0.0712674574222179
107,0.00219986343923686,0.000934431532948758,0.222836125902826
158,0.00327143306786089,0.00116100152431176,0.286356679027795
168,0.00351593302916043,0.00235480415560715,0.226248414907319
211,0.00444883475666717,0.00216367929100175,-0.00975704896950595
254,0.0034178682105683,0.00161786773944535,0.187657580313285
113,0.0054128343150114,0.00224127405582461,0.0283076297088868
166,0.00399232309895563,0.00188400063933642,0.0575668896560106
185,0.0044566251606369,0.0023355820945897,0.197512869183612
197,0.0036257177344932,0.00228613447187084,0.0551350552605392
198,0.00364740245811657,0.00204052925198742,-0.117674817903002
212,0.00376278191754209,0.00195109241316974,0.235628029354396
263,0.00321520426633478,0.00129614082557953,0.64806772662892
333,0.00324094306696674,0.00134164321864323,0.255914943213631
350,0.00286740986725723,0.00171500485086156,0.452170018345574
401,0.00280567573013459,0.00154359800333105,0.186490084085354
164,0.00448573613218816,0.00241383633931763,0.0388135678594525
276,0.00350755032278278,0.00176892740598513,-0.132711788674771
277,0.00361787521319143,0.00195619253946232,-0.0435977146366746
348,0.00395018794695516,0.00251101712574957,-0.00476971063457135
373,0.00318456892255574,0.00195875996863279,0.287007996361394
374,0.00335950874327113,0.00222158998237242,0.232688398772621
375,0.00318181955422787,0.00204654941398858,0.227860265578385
154,0.00376766337729439,0.00196672504836371,0.0799496354177375
182,0.00373675083616679,0.00147529778472437,-0.21839754641823
183,0.00330022269859193,0.00155212102437432,0.2494376177161
190,0.0042744348573279,0.00199601721908036,0.0873358889214519
225,0.00318438401776117,0.00155610112209576,0.0807635595341741
302,0.00350987188218765,0.00183578863080355,0.103292278464719
305,0.0036228620650442,0.0015333677054344,0.318629179321146
331,0.00374159371251526,0.00185861857915903,0.106246541960553
429,0.00338900923390037,0.00215886107120078,0.223160268528877
54,0.00279635107883087,0.00135628399540988,0.228660465941907
167,0.00358663122671423,0.00173400140595687,0.249572542755622
17,0.00377896345714722,0.00263643449591401,-0.0959639605415208
18,0.00428948158571189,0.00263419346694351,-0.0121556458129646
41,0.00450210111696649,0.00238835783920676,0.0240389849134603
291,0.00310333508367016,0.00157501706664975,0.193542035627402
382,0.00333177174196569,0.00163008107324934,0.283522678824955
3,0.0034774462745459,0.00176971153864371,0.119375498867491
5,0.00338943481672765,0.00134289273179107,0.254181402430215
11,0.00375302799557866,0.00181241035198808,0.161939108405782
26,0.00435560155156527,0.00257437528210964,0.148799262540089
27,0.00331139371642565,0.0017579491069383,0.418392670863299
29,0.00378926248045429,0.00189287158362076,0.0354938484072802
66,0.00467747409606688,0.00292565428865769,0.211526623067576
126,0.00383359855999024,0.0021018573791568,0.207670017381787
200,0.00363296597627289,0.00176311454230872,0.149864987602962
226,0.00336177203125385,0.00167022458088685,0.082171874176475
229,0.00401274064718148,0.00195137080641628,0.017524056058936
231,0.00445449598880439,0.00201756100279073,0.053322065840723
255,0.00413871318835139,0.00225038909028686,0.0804292528708401
328,0.00333524567481435,0.00192062046837963,0.397348996561688
422,0.00321377428122028,0.00176602639103133,0.0895253548172196
275,0.00349116212843309,0.00168270692033263,0.164334279843791
299,0.00324449787937078,0.00204288148240286,0.357081945146061
10,0.00329230646032955,0.00148534003151852,0.00570104313603775
57,0.00244090828743439,0.00102729291618671,0.0732676729358408
16,0.00447827343968246,0.00276628247033213,-0.0509808985094926
19,0.00328996609957771,0.00217765651513748,0.0851883474014015
39,0.0044732913604636,0.00210601332783825,-0.193887487279853
45,0.00529089792378718,0.00265014528103771,-0.164475651080842
286,0.00448700541573354,0.00219955498082998,0.0328693349276703
1,0.0029608980434871,0.00159970922824142,0.278286705381191
169,0.00408424128991935,0.00253447824177907,0.146867588611455
192,0.00354694818116111,0.00222939443869012,-0.0447975525222829
271,0.0033059978660546,0.00159751099552117,0.291570598845948
292,0.00337025768857048,0.00212729311229948,0.207035247971587
294,0.00332835418018983,0.00180122292930216,0.297842268340354
342,0.00268939244735246,0.00142706115950911,0.501864116249475
361,0.002575160386867,0.0016503669990557,0.332395526161647
68,0.00622651178212346,0.00331049098842192,-0.00632637534484453
22,0.00444209861272403,0.00262476442808199,0.0131518564630784
128,0.00327679961549321,0.00128536922462243,0.238718416010502
220,0.00282122538894094,0.00127321544322427,0.363429603674855
13,0.00465640773489781,0.00224951567949134,0.188501408182169
89,0.00581630183896481,0.00265003801496801,0.119796273781715
114,0.00492051126929151,0.00239629325169164,0.0734707501628039
282,0.0037515608296595,0.00182024105466417,0.224200978776871
295,0.00381447134872416,0.00206128341113361,-0.0649033266270999
335,0.00428088931216002,0.00164486284388772,0.0440006952499393
344,0.00329961318497261,0.00202393300424078,0.200467298175321
358,0.0037949534881386,0.00190937505364402,0.19064354970362
155,0.00358416513534498,0.00143687794513111,0.251612754625855
178,0.00346592972741718,0.00175543379587391,0.0909560645949387
186,0.00520654690454059,0.00258714764820803,0.0363926897617127
237,0.00404735497107518,0.00179918593222581,-0.271477945215762
330,0.00341684345840569,0.00178841618502275,0.332890983756952
0,0.00296414406452993,0.00156235841248054,0.14510046235378
4,0.00367008835442773,0.00153730196694883,0.0514972812415083
6,0.00251912616274874,0.00110778828853019,0.639498245784433
7,0.00256813726498911,0.00103564130468279,0.1392170321488
9,0.00246734079176037,0.001110003540244,0.152645380941372
12,0.00433627648021188,0.00193301717043575,0.033534400795966
14,0.00553005447967331,0.00238917713162771,-0.0760110289028084
15,0.00518052636651417,0.00292032687998177,-0.26671768202363
24,0.00317985236798615,0.00190892106251677,0.0428168923938954
25,0.00324950777691535,0.00196145104344271,0.048281156388209
30,0.00322207539248695,0.00141540271570964,0.22077083688871
31,0.00254862660765122,0.00111146063010885,0.288525592535028
32,0.00269291424017521,0.00118011168101639,0.277336206391528
34,0.00323774221513743,0.00158490950447942,0.38511636228426
35,0.00332852958777251,0.0014202398649195,0.304159171909454
36,0.00434743186389995,0.00202780427187514,0.11616763150334
37,0.00417384475510905,0.00175260542957296,-0.0884141547871715
38,0.00486701907349534,0.00203987016237819,-0.179249744921427
46,0.00434011916382539,0.00221320147590532,0.116778536431919
47,0.00450245608644092,0.0018813349693079,-0.0783008421364542
48,0.00321250641472587,0.00149304510281117,0.453818121065638
49,0.00380559312920817,0.00197582728750457,0.143061418918899
50,0.00397990763497053,0.00230243382613543,0.245210735029916
51,0.00328915065921124,0.00186860173387061,0.109833223837157
52,0.0036743441661745,0.00131104654913216,0.0585460417048767
55,0.00265449348223169,0.00134023248370093,0.105658677176003
56,0.00271188038164482,0.0011364242172544,0.189864597536507
58,0.00276610542755666,0.00127048862356831,-0.0367549862898645
59,0.00275955229287519,0.00128649311153813,0.456256736893554
60,0.0040101517862132,0.00214139200439136,0.00250111051510106
61,0.00420303716265661,0.0016152740882225,0.101024253561681
62,0.00513263932304489,0.00227749495529618,0.0486740749231041
63,0.00523496579803421,0.00251423688686731,0.0572436039091963
64,0.00464115580193142,0.00264673158461886,0.0787288742432878
72,0.00271437722600572,0.00182185303923717,0.416038754899316
73,0.00361700327809934,0.00227757784784863,0.0748514079625841
74,0.00388077774965134,0.00229582022878982,0.121431034999558
75,0.00410200633956582,0.00246022775957812,0.0309054638927253
76,0.00387792817439009,0.00165985649768233,0.293063155847282
78,0.00314199319213065,0.00153654147652103,0.24189842081513
79,0.00256526915739335,0.00122359365715942,0.190488463476868
80,0.00247438062957023,0.000992349221290861,0.201097285157345
81,0.00256286615135573,0.000932608009412764,0.114527938544435
82,0.00249045524778732,0.000992639100459759,0.116665597622757
83,0.00279067027621439,0.000972043637733084,0.117797854218797
84,0.00353861196001473,0.00173918933154248,0.0807835814980812
85,0.00394671896855208,0.00109621302928275,0.262971315065995
86,0.00541903167035248,0.00261341776708439,0.197941392254321
87,0.00507793348898414,0.00247421496006996,0.163015267175972
88,0.00537777919261395,0.00302052592410783,0.0832419943202505
90,0.00569014162229614,0.00277300742507241,-0.380340795812638
93,0.00560007277154774,0.00297575037422571,-0.107452228342653
94,0.00453284688306803,0.00220039476750522,0.124469326356344
95,0.00383599673860392,0.00193057243828302,0.229403971675591
97,0.002322453181982,0.00166433688028675,0.293253205488745
98,0.0030585046005838,0.00202839063753298,0.100809110635986
99,0.00288735120998639,0.00134438432787277,0.205457861280424
100,0.00390131388342497,0.00179269137473665,-0.271401661032303
101,0.00371609812599328,0.00158798475078399,0.179966074020427
103,0.00408180948829824,0.00163523940547763,0.0377185401382312
104,0.00300822357526657,0.00109110252743136,-0.0164175747889303
105,0.0025151487674666,0.00109573263694574,0.11666961236407
106,0.00250297746489722,0.00103074904494415,0.147748466709761
108,0.00284849892292502,0.001081363754434,0.0839866578455266
109,0.00375376784287632,0.00144662866286812,0.176147339789297
110,0.00455374407376565,0.00203292743250864,0.3995353099851
111,0.00511234846505409,0.00239919825718176,0.14408832961702
115,0.00505468738393634,0.0023726596209323,0.129704417498226
116,0.00565764738106165,0.00241303778856335,-0.0147761147380176
117,0.00563220428764107,0.00227096276086011,0.107813172828164
118,0.00468779944277047,0.00184846307151921,0.146995644008725
120,0.00326650745066584,0.00209891331657362,0.34102671616695
121,0.0026574834187525,0.0013477945066722,0.236951990533916
122,0.0029495207599147,0.0017678168396683,-0.0332985936670635
123,0.00279094747330548,0.0016017551998319,0.541418359755989
124,0.00261341119231647,0.00160632010285548,0.430882614230255
125,0.00322060089932057,0.00162874085604486,0.0182067937524086
129,0.00393866937811989,0.00149075047616399,0.0828137235595854
130,0.00326758482378596,0.00135463611973105,0.226182290734677
131,0.00297989479470859,0.00141348536486688,0.244228923823634
132,0.0029055520704554,0.00101780721819707,0.218236022737178
133,0.00321879564199043,0.00138233437530444,0.325820284697086
134,0.0036752704329738,0.00206876584080192,0.327518547418379
135,0.00522509842518319,0.00282211082030994,-0.0568048282647356
136,0.00539673302828874,0.00225013424136722,-0.0612725126771652
137,0.00470110269314413,0.00235334856708926,0.240932005016289
138,0.00535416998331673,0.00252395515879671,0.0348649162174423
140,0.00572885244371531,0.00234730793217559,-0.208547691175061
142,0.00491292638765536,0.0021678860527803,-0.111617586768847
143,0.00416890606683957,0.00189675215287716,0.0445155042209376
144,0.00377076945173912,0.00223319282837995,0.036613620781739
145,0.00382599328574057,0.00192550164059064,0.107093692843812
146,0.00325381153455848,0.00179114839114891,0.0501246401898549
147,0.00370503546977613,0.00262652787426723,0.182014585572173
148,0.00279847705328262,0.00187472366631569,0.234875272791713
150,0.00401890550942943,0.00209258656360026,0.341664806762573
152,0.00341646248163228,0.00148138023636601,0.265383765808203
153,0.00343447209078154,0.0014494162970108,0.195162064979738
156,0.00358854437275094,0.00110812564695171,0.413257164106313
157,0.00287386513274949,0.0010634150863738,0.0395536952674516
159,0.00448073725297062,0.00193509176715398,0.125742471913128
160,0.00612055488679883,0.00275376397042642,0.00717202361635126
161,0.00588854517999423,0.00237068498286564,0.0708957141811444
162,0.00590633181998949,0.00265520299908372,0.0293863794032784
163,0.00471280243927329,0.00220131689418868,0.00533252812303577
165,0.00470363189418299,0.00214663839040187,0.0533441672085808
170,0.00346633329301779,0.00193982967481802,-0.142847477683158
171,0.00290926992970975,0.00158170695268784,0.352978425094099
172,0.00331992918581042,0.00197041097184403,0.366407574942918
174,0.00327361321130718,0.00187636143658001,0.158255215778657
175,0.00378700732170976,0.00200941242585442,0.0422987067506113
176,0.00394796712886795,0.00190207764418496,0.0515925685839142
177,0.00325320498622327,0.00148638017502727,0.324894374135847
179,0.00400898939470358,0.00154865719855905,0.235321581080729
181,0.00313080892415437,0.001145741485553,0.419895607833641
184,0.00377881648933159,0.00170212033156915,0.365416883530948
187,0.00452445984664734,0.0023117469139541,0.0744517013303573
188,0.00403854668607555,0.00179772816526273,0.0672704873704145
191,0.00382843117471677,0.00141943079683873,0.157288727623269
194,0.00401935190688945,0.00207355755090827,-0.14723458658339
195,0.00286365328509044,0.00166927942487922,0.259709991641155
196,0.00243642891153119,0.00137406839830717,0.253822456404636
199,0.00299817608675475,0.00136987358685355,0.171172999477326
202,0.00328300095750141,0.00144322910443687,0.0283324471273589
203,0.00458569856819045,0.00240657760186746,0.0784876662436109
204,0.0037138654262858,0.00170103279148746,0.23449790159204
205,0.00419782971615232,0.00213748639792619,-0.140835185479575
206,0.00377301311694025,0.00127285969205658,0.472001810288198
207,0.00408724503420592,0.00168011329707868,-0.0754229023494447
208,0.00401432528727586,0.00148928813418484,0.159669407867837
210,0.00417037056111822,0.00188884483926136,0.114275514685115
213,0.00425716776394728,0.00204286061687368,0.0429866725217467
214,0.00407603194566892,0.00178433669046779,0.082436592876525
215,0.0049780352826612,0.00250152843288337,-0.0229460505412914
216,0.00350872684659058,0.00176768585552311,0.00673596046910183
217,0.00353235243117693,0.00176289670734185,0.15413362903941
218,0.00352952740754791,0.00174105679850043,0.0971339869625207
219,0.00340480239973296,0.00153635063625687,0.388331136804774
221,0.00359708107771634,0.00193673085645423,0.156064120124196
222,0.00444900203294157,0.00259859008243246,0.191597866471883
223,0.00373222152573132,0.00208207722270658,0.196828901930649
224,0.00331538073702716,0.00201195716266387,0.0833815282681676
227,0.00356265656971825,0.00150848722034589,0.31578810332421
228,0.00437989909135101,0.00181987589360606,0.424946708364736
230,0.00536592374187082,0.00240931431163713,-0.448804190951014
232,0.0042001110472726,0.00153135869083162,0.203154374038819
233,0.00454731950818514,0.00176664135375629,0.136010696361741
234,0.00395267832708002,0.0015761892459496,0.298426369062466
235,0.00504369872408985,0.00223948070592613,0.0613416252199466
236,0.00360250620126958,0.00151182026849381,0.207614829681677
240,0.00308579806849352,0.00201496502455075,0.289087595694586
241,0.00295672840449869,0.00172956163251838,0.10471912657649
242,0.00372843762815519,0.00182655378823773,0.00205366988567058
243,0.00379816321541512,0.00203866881999032,0.0367783789934789
244,0.00307952608391727,0.00151409052300974,0.124236369029518
245,0.0033954082076497,0.00178259973930652,0.210521257425783
246,0.0040274158943268,0.0022784493556423,-0.0346750945610175
247,0.00291533613859956,0.00168081482719392,0.37164841209307
248,0.00314255897062983,0.00182090737327266,0.16177051577127
250,0.00366011029502773,0.00193217774159836,0.0858982102286701
251,0.00452301435763533,0.00214959964487007,-0.283338049373301
252,0.00372395289401869,0.00181190332742204,0.179214814485372
253,0.00358846781288986,0.00142909510996862,0.06282498187371
256,0.00469150851452124,0.00213760844147558,0.22470803119319
257,0.00455282408833054,0.00191531595564444,0.165598167445218
258,0.00396330338083149,0.00130704387642578,0.267414453540035
259,0.00415821133242905,0.00137107939573823,0.176629849996401
260,0.0039977511979826,0.00135220571862916,0.0939717575420751
261,0.00522545775286043,0.00188150924975358,-0.269127775120754
262,0.00434017170177995,0.00177699098259456,0.0491927677817248
264,0.00344097802112136,0.00223521118618656,-0.00261496995792805
265,0.00322539083224257,0.00180900915717685,0.0143637360803305
266,0.00290793386787816,0.00167196033347993,0.199961546569348
267,0.00381376218886724,0.0021900815891147,-0.115059915451551
268,0.00319153583063592,0.00165639854102105,0.0593438344618952
270,0.003536725220851,0.00166552171257999,0.185890815862721
272,0.0032499435729503,0.00199779602992366,0.197999506855036
273,0.00373954770776233,0.00223357758412306,0.15611476898611
274,0.00383819323424045,0.00184949862910659,-0.0487858779791393
278,0.00318427589318369,0.00144442030854368,0.372195592138298
279,0.00362230351074075,0.00196914602740923,0.27635520691689
280,0.00371389558051807,0.00179663345449413,0.318389806679125
281,0.00402692218773746,0.00171491954254245,0.0745591929234521
283,0.00399533055451552,0.00154448854836591,0.20338269709692
284,0.00366820381167399,0.00146775125976711,0.333765598456429
285,0.00410088961549182,0.00109173533963254,0.272619580654661
287,0.0041756763192257,0.00157769041475947,0.217365640744476
290,0.00429336421169514,0.0020716936908027,-0.0869339690462655
293,0.00320214211363836,0.00216437974144387,0.387575559302582
296,0.00364749606599035,0.00180987645897704,0.175470089532212
297,0.00407563470924615,0.00229234529569109,0.0511517268630634
298,0.00341764882716295,0.0021700458699141,0.312554880863874
300,0.00389506882601201,0.00200430308277371,-0.0837287047762204
301,0.0041748785959389,0.0022629529602424,-0.031659932486512
303,0.00331925487042222,0.00218544752922919,0.487282983421681
304,0.00327445271316907,0.00147165932231468,0.418877986191745
306,0.00411621217839185,0.00170773128620187,0.206900274402013
307,0.00402845601472918,0.00219721820597976,0.337112419560179
308,0.00466347090075626,0.0022424517339598,-0.123617998143032
309,0.00433561967042162,0.0021687239677721,0.138865726119713
310,0.00500036386236422,0.00218285551363214,0.105968046628044
311,0.00471922514592298,0.00199407009146341,-0.035649012514408
312,0.00306885815472946,0.0015340957943006,0.1665312061513
313,0.00300415700559732,0.00155336150947406,0.3296096424647
314,0.00311698847056903,0.00167485036486941,0.225185202170771
315,0.00315361272532096,0.0020272845259556,0.347362490812548
316,0.00355737430119769,0.00233024009326909,0.218867281150632
318,0.00342374464769694,0.00199480904168333,0.00579981286428775
319,0.00377303120462148,0.00151194511308289,0.0730576149994797
320,0.00367120136224256,0.00176017788187033,0.181570708262336
321,0.00405316063431487,0.00194862003284145,0.17242235242459
322,0.00446059699437006,0.00260861031753647,0.0906023139521643
323,0.00328185617920275,0.00157203570794502,0.302130571331356
324,0.00341881631326728,0.00214615715041308,0.0396415331334118
325,0.00314749078001701,0.0016234202239695,-0.0129551929065897
326,0.00338244305250847,0.0018769550587421,0.157287891573705
327,0.00371831297516481,0.00216139003805448,0.156202489428495
332,0.00364668977078408,0.00174717463165718,0.240035525500812
334,0.00416168860666311,0.00196433573018143,0.199040609423119
337,0.0035781899204584,0.00216424062672628,0.149560674770749
338,0.00293893274692533,0.0014628862535246,0.510218745761943
339,0.00383820721585788,0.00208477600101467,-0.0119231352141976
341,0.00295607943180662,0.00170125787901425,-0.108000059839238
343,0.00325358988953487,0.0017436641520305,0.294016391446227
345,0.0029839266855209,0.00169512234837517,0.297444535015332
346,0.00390755671716369,0.00232086528845203,0.364267435691792
351,0.00323163487149783,0.00203609625791616,0.341781514119239
352,0.00370525065660216,0.00233456875618188,0.194147888659117
353,0.00325075220916044,0.0017310298393366,0.119002049704479
356,0.00309047695877943,0.00141161119653614,0.256494462188889
357,0.00304678803403338,0.00165022604731498,0.322402322753233
359,0.00414996963334494,0.00202465959356335,0.149615994431732
360,0.00240810793272213,0.00177074493792002,0.464157693664827
362,0.00270465418656229,0.00162511739998262,0.261820461675465
363,0.00311422862926802,0.00185506660361145,0.146560507627186
364,0.00366252426889654,0.00173787195268257,0.217927586320635
365,0.00258025645029197,0.00150885214063519,0.505973301497624
366,0.00291137401840106,0.00188890548767337,0.419288777853779
367,0.00263504899235971,0.00160765565341256,0.0515464334664692
368,0.00285261909042093,0.00165846404947501,0.300998391848978
369,0.00247373426655203,0.00149224282178246,0.293674226292111
370,0.00386026063498197,0.0019247982851017,0.222943575797419
371,0.00397863239583157,0.0021076683432989,0.297487748711964
372,0.00393882092905803,0.00210419263640889,0.107123590088339
376,0.00303259885967109,0.00205785432448173,0.465334335179059
377,0.00246904915033404,0.00105011042772026,0.388782815187566
378,0.00318089567214541,0.00158947615273387,0.172955379576374
379,0.003439760305925,0.00187137485417317,0.123793617573162
380,0.00327929058841039,0.00182145517377497,0.281602998114412
381,0.00394331015998882,0.00192972855528313,0.244610727301004
383,0.00394299435655983,0.00217246848480177,0.17581320756905
384,0.00278333899254055,0.00170187352055163,0.242346726593034
385,0.00324508192893908,0.0019848298998225,-0.0110925756946188
386,0.00274281196548792,0.00175735122484111,0.192029438849502
387,0.00276360527481551,0.001605343936791,0.468004840975724
388,0.0040853447383915,0.00253978699860966,-0.106867813097322
391,0.00277548388040699,0.00182888661272874,0.284309040449459
392,0.00295936499553025,0.00152257804311698,0.351482048811031
393,0.00305151477770201,0.00194173973109473,-0.169858682194595
394,0.00323386855632342,0.00189747699003834,0.394006596132259
395,0.00451450718325775,0.00250686271391538,0.23553872444665
396,0.00437841908645565,0.00258794762625808,0.120040862380739
397,0.0031008130855258,0.00154096778171277,0.298198453178782
398,0.00320842993873624,0.00178465392369255,0.280991888883499
399,0.00299669883954673,0.00153306399220133,-0.00112104005140681
400,0.00345407277496648,0.00201906786754615,0.203991986502363
402,0.00294184732789329,0.00156277426876003,0.353599977781347
403,0.00337854074557599,0.00210260469863282,0.0733489966317896
404,0.00347002656527843,0.00206871054955451,0.292193792939469
405,0.003983716832046,0.00258188986368574,0.410578372593128
406,0.00393301036635418,0.00188814170728613,0.29740696194058
407,0.00337185659860051,0.00194833111836884,0.432961629209602
408,0.00365050673250042,0.00212322036303791,0.22784838772954
409,0.00307520284355641,0.00163325828488969,0.17496295118223
410,0.00239036752887768,0.00183182170206521,0.578379242563921
411,0.00252143827747827,0.0016722727077872,0.38257554428599
412,0.00310973224883542,0.00201805332279827,0.272807170339872
413,0.00343830186304814,0.00203478033601449,0.0734904655088242
414,0.00396892142427332,0.00237846554035466,-0.203241587445126
416,0.0028743275862322,0.00177491950286332,0.296104968921044
417,0.00295328082663164,0.00202954065178211,0.127710546948775
419,0.00408744365896298,0.00199229194610995,0.548865919021289
420,0.0041396027555668,0.00193263082797916,0.300252810965842
421,0.00325619794249,0.00193967837450805,0.258038073648841
424,0.00345901320291013,0.00180047517032284,0.392419408116778
425,0.00351402053068255,0.00223605662361372,0.113745799467149
426,0.00312145572145644,0.00163274335118152,0.630603985831422
427,0.00351852044894355,0.00201079328578295,0.179907491468014
430,0.00390311698460196,0.00241227688686132,0.125891298521162
431,0.00437383912209467,0.00257278449374872,0.0956157801895726
149,0.00334571472717238,0.00219585771317552,0.0472764061176597
201,0.00381913402439928,0.00216577802802296,0.0313120257729766
42,0.00413334226653317,0.00257473160242715,0.212680781810482
249,0.00382189864504371,0.0021414663241429,-0.00775105159527679
336,0.00341723516281714,0.00211817015662045,0.0507659677714139
428,0.00407490513325994,0.00226705592673678,0.0714159715640224
